sp|C5DH39|ATG32_LACTC,0.046610169491525424,0.0635593220338983,0.057203389830508475,0.04025423728813559,0.012711864406779662,0.057203389830508475,0.0614406779661017,0.04025423728813559,0.03389830508474576,0.05508474576271186,0.09533898305084745,0.04449152542372881,0.023305084745762712,0.025423728813559324,0.057203389830508475,0.13771186440677965,0.046610169491525424,0.01059322033898305,0.025423728813559324,0.06567796610169492
sp|Q2UUT6|ATG9_ASPOR,0.060988433228180865,0.08201892744479496,0.04206098843322818,0.06624605678233439,0.005257623554153523,0.03785488958990536,0.05152471083070452,0.07255520504731862,0.026288117770767613,0.048370136698212406,0.08937960042060988,0.035751840168243953,0.027339642481598318,0.0683491062039958,0.06203995793901157,0.07781282860147214,0.05152471083070452,0.016824395373291272,0.027339642481598318,0.050473186119873815
sp|Q9BY60|GBRL3_HUMAN,0.042735042735042736,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.08547008547008547,0.03418803418803419,0.02564102564102564,0.042735042735042736,0.08547008547008547,0.10256410256410256,0.017094017094017096,0.05982905982905983,0.07692307692307693,0.042735042735042736,0.03418803418803419,0.0,0.07692307692307693,0.06837606837606838
sp|Q8NJJ4|ATG8_PICPA,0.048,0.064,0.008,0.08,0.016,0.016,0.112,0.04,0.016,0.104,0.048,0.104,0.024,0.064,0.064,0.04,0.024,0.0,0.048,0.08
sp|Q9VTU1|APG12_DROME,0.08108108108108109,0.009009009009009009,0.06306306306306306,0.04504504504504504,0.02702702702702703,0.05405405405405406,0.036036036036036036,0.05405405405405406,0.018018018018018018,0.08108108108108109,0.08108108108108109,0.09009009009009009,0.009009009009009009,0.036036036036036036,0.05405405405405406,0.06306306306306306,0.09009009009009009,0.02702702702702703,0.036036036036036036,0.04504504504504504
sp|P25568|ATG22_YEAST,0.054924242424242424,0.028409090909090908,0.03787878787878788,0.041666666666666664,0.00946969696969697,0.030303030303030304,0.026515151515151516,0.06628787878787878,0.011363636363636364,0.08522727272727272,0.11931818181818182,0.04734848484848485,0.02462121212121212,0.07575757575757576,0.030303030303030304,0.11742424242424243,0.045454545454545456,0.02462121212121212,0.03409090909090909,0.08901515151515152
sp|Q75B79|ATG11_ASHGO,0.05970149253731343,0.05223880597014925,0.04757462686567164,0.05690298507462686,0.009328358208955223,0.055970149253731345,0.08582089552238806,0.041044776119402986,0.017723880597014924,0.05037313432835821,0.11753731343283583,0.07555970149253731,0.018656716417910446,0.03731343283582089,0.025186567164179104,0.08768656716417911,0.05223880597014925,0.011194029850746268,0.024253731343283583,0.07369402985074627
sp|Q51UJ9|ATG11_MAGO7,0.0960573476702509,0.08028673835125448,0.03942652329749104,0.07311827956989247,0.0035842293906810036,0.056630824372759854,0.09032258064516129,0.05161290322580645,0.017204301075268817,0.035842293906810034,0.10967741935483871,0.06093189964157706,0.01935483870967742,0.023655913978494623,0.034408602150537634,0.07240143369175628,0.06523297491039426,0.007885304659498209,0.015770609318996417,0.04659498207885305
sp|A1CU77|ATG9_ASPCL,0.07903055848261328,0.07481559536354057,0.040042149631190724,0.07165437302423604,0.006322444678609062,0.037934668071654375,0.04320337197049526,0.07270811380400422,0.030558482613277135,0.03477344573234984,0.09378292939936776,0.03161222339304531,0.026343519494204427,0.06533192834562697,0.06638566912539515,0.08113804004214963,0.044257112750263436,0.01685985247629083,0.029504741833508957,0.05374077976817703
sp|W0TD11|BECN1_KLUMD,0.027896995708154508,0.03862660944206009,0.0815450643776824,0.06223175965665236,0.015021459227467811,0.05793991416309013,0.08369098712446352,0.034334763948497854,0.012875536480686695,0.07081545064377683,0.13733905579399142,0.08798283261802575,0.012875536480686695,0.030042918454935622,0.032188841201716736,0.09656652360515021,0.04935622317596566,0.008583690987124463,0.02145922746781116,0.03862660944206009
sp|A2QCV0|ATG17_ASPNC,0.09706959706959707,0.07692307692307693,0.038461538461538464,0.06227106227106227,0.0018315018315018315,0.040293040293040296,0.09157509157509157,0.06227106227106227,0.027472527472527472,0.04945054945054945,0.10989010989010989,0.02564102564102564,0.020146520146520148,0.020146520146520148,0.045787545787545784,0.11355311355311355,0.03663003663003663,0.005494505494505495,0.016483516483516484,0.05860805860805861
sp|A7EJG6|ATG5_SCLS1,0.06015037593984962,0.03007518796992481,0.045112781954887216,0.03759398496240601,0.007518796992481203,0.03007518796992481,0.03759398496240601,0.04887218045112782,0.02631578947368421,0.06766917293233082,0.12781954887218044,0.03759398496240601,0.022556390977443608,0.045112781954887216,0.08646616541353383,0.12406015037593984,0.07142857142857142,0.015037593984962405,0.03007518796992481,0.04887218045112782
sp|A7KAK1|ATG17_PICAN,0.053613053613053616,0.05128205128205128,0.05827505827505827,0.07692307692307693,0.009324009324009324,0.0675990675990676,0.08857808857808858,0.02097902097902098,0.02097902097902098,0.07226107226107226,0.11888111888111888,0.06526806526806526,0.023310023310023312,0.030303030303030304,0.023310023310023312,0.07692307692307693,0.04195804195804196,0.002331002331002331,0.027972027972027972,0.06993006993006994
sp|I1RR07|ATG17_GIBZE,0.08285163776493257,0.08285163776493257,0.028901734104046242,0.08285163776493257,0.0019267822736030828,0.05202312138728324,0.08092485549132948,0.06165703275529865,0.025048169556840076,0.04046242774566474,0.09441233140655106,0.04238921001926782,0.02697495183044316,0.02697495183044316,0.019267822736030827,0.09441233140655106,0.05202312138728324,0.009633911368015413,0.017341040462427744,0.07707129094412331
sp|Q6BH63|ATG16_DEBHA,0.03278688524590164,0.04371584699453552,0.13114754098360656,0.08196721311475409,0.0,0.0546448087431694,0.1092896174863388,0.0,0.01092896174863388,0.06557377049180328,0.1366120218579235,0.12021857923497267,0.00546448087431694,0.01639344262295082,0.0,0.08743169398907104,0.04918032786885246,0.01092896174863388,0.01639344262295082,0.0273224043715847
sp|Q5AI71|ATG17_CANAL,0.03361344537815126,0.037815126050420166,0.06092436974789916,0.04411764705882353,0.012605042016806723,0.05672268907563025,0.11554621848739496,0.029411764705882353,0.01680672268907563,0.09243697478991597,0.10714285714285714,0.09033613445378151,0.025210084033613446,0.03991596638655462,0.029411764705882353,0.06722689075630252,0.06512605042016807,0.0063025210084033615,0.029411764705882353,0.03991596638655462
sp|Q75BE5|ATG14_ASHGO,0.04220779220779221,0.08116883116883117,0.022727272727272728,0.05519480519480519,0.03571428571428571,0.03896103896103896,0.08441558441558442,0.03571428571428571,0.045454545454545456,0.048701298701298704,0.12987012987012986,0.045454545454545456,0.01948051948051948,0.02922077922077922,0.03896103896103896,0.06818181818181818,0.06818181818181818,0.012987012987012988,0.02922077922077922,0.06818181818181818
sp|Q6FR93|ATG20_CANGA,0.05444887118193891,0.041168658698539175,0.07436918990703852,0.07304116865869854,0.006640106241699867,0.025232403718459494,0.09561752988047809,0.03851261620185923,0.0199203187250996,0.06108897742363878,0.08233731739707835,0.09296148738379814,0.01593625498007968,0.02656042496679947,0.03187250996015936,0.11155378486055777,0.055776892430278883,0.0026560424966799467,0.03054448871181939,0.05976095617529881
sp|Q6BS08|ATG1_DEBHA,0.05942857142857143,0.048,0.07885714285714286,0.053714285714285714,0.006857142857142857,0.027428571428571427,0.07885714285714286,0.03542857142857143,0.017142857142857144,0.06285714285714286,0.10857142857142857,0.07085714285714285,0.018285714285714287,0.032,0.04914285714285714,0.11428571428571428,0.046857142857142854,0.006857142857142857,0.022857142857142857,0.061714285714285715
sp|Q756Z7|ATG23_ASHGO,0.09582309582309582,0.08108108108108109,0.02457002457002457,0.04176904176904177,0.009828009828009828,0.05405405405405406,0.09828009828009827,0.05405405405405406,0.029484029484029485,0.04176904176904177,0.12776412776412777,0.07371007371007371,0.0171990171990172,0.02702702702702703,0.0343980343980344,0.06388206388206388,0.04914004914004914,0.007371007371007371,0.012285012285012284,0.056511056511056514
sp|Q6CUZ1|ATG22_KLULA,0.0508130081300813,0.034552845528455285,0.036585365853658534,0.03861788617886179,0.01016260162601626,0.034552845528455285,0.034552845528455285,0.06910569105691057,0.016260162601626018,0.08943089430894309,0.14227642276422764,0.04065040650406504,0.02032520325203252,0.07113821138211382,0.03048780487804878,0.08739837398373984,0.04878048780487805,0.024390243902439025,0.036585365853658534,0.08333333333333333
sp|Q6CFR0|ATG11_YARLI,0.07142857142857142,0.06385281385281386,0.03463203463203463,0.05735930735930736,0.008658008658008658,0.06277056277056277,0.08874458874458875,0.046536796536796536,0.017316017316017316,0.03354978354978355,0.10606060606060606,0.06926406926406926,0.015151515151515152,0.031385281385281384,0.02813852813852814,0.09632034632034632,0.06385281385281386,0.01406926406926407,0.016233766233766232,0.07467532467532467
sp|Q4WZY1|AT222_ASPFU,0.0929853181076672,0.048939641109298535,0.021207177814029365,0.02936378466557912,0.011419249592169658,0.024469820554649267,0.04404567699836868,0.08319738988580751,0.01468189233278956,0.06035889070146819,0.12887438825448613,0.03262642740619902,0.022838499184339316,0.06035889070146819,0.05546492659053834,0.09461663947797716,0.06035889070146819,0.022838499184339316,0.01957585644371941,0.07177814029363784
sp|Q6CXW3|ATG7_KLULA,0.05970149253731343,0.03648424543946932,0.05306799336650083,0.06467661691542288,0.024875621890547265,0.03648424543946932,0.06633499170812604,0.04809286898839138,0.013266998341625208,0.05970149253731343,0.10945273631840796,0.07628524046434494,0.014925373134328358,0.05472636815920398,0.03316749585406302,0.0912106135986733,0.04809286898839138,0.013266998341625208,0.024875621890547265,0.07131011608623548
sp|Q6BT31|ATG8_DEBHA,0.051470588235294115,0.0661764705882353,0.04411764705882353,0.08088235294117647,0.007352941176470588,0.029411764705882353,0.10294117647058823,0.03676470588235294,0.014705882352941176,0.08088235294117647,0.08088235294117647,0.08088235294117647,0.022058823529411766,0.0661764705882353,0.04411764705882353,0.051470588235294115,0.04411764705882353,0.0,0.03676470588235294,0.058823529411764705
sp|Q8S926|ATG8E_ARATH,0.04918032786885246,0.04918032786885246,0.040983606557377046,0.07377049180327869,0.0,0.00819672131147541,0.09016393442622951,0.05737704918032787,0.0,0.09016393442622951,0.04918032786885246,0.12295081967213115,0.02459016393442623,0.05737704918032787,0.04918032786885246,0.07377049180327869,0.03278688524590164,0.0,0.04918032786885246,0.08196721311475409
sp|Q0TWF4|AT221_PHANO,0.10954063604240283,0.053003533568904596,0.02120141342756184,0.024734982332155476,0.012367491166077738,0.026501766784452298,0.044169611307420496,0.07420494699646643,0.015901060070671377,0.06007067137809187,0.12014134275618374,0.028268551236749116,0.028268551236749116,0.0636042402826855,0.05123674911660778,0.08833922261484099,0.05653710247349823,0.019434628975265017,0.030035335689045935,0.07243816254416961
sp|Q75F26|ATG29_ASHGO,0.05813953488372093,0.05813953488372093,0.06395348837209303,0.0755813953488372,0.005813953488372093,0.06395348837209303,0.06395348837209303,0.05813953488372093,0.029069767441860465,0.05813953488372093,0.08139534883720931,0.05232558139534884,0.011627906976744186,0.029069767441860465,0.05232558139534884,0.11046511627906977,0.03488372093023256,0.01744186046511628,0.023255813953488372,0.05232558139534884
sp|J4W0G2|ATG1_BEAB2,0.10215053763440861,0.07634408602150537,0.02795698924731183,0.04946236559139785,0.005376344086021506,0.04408602150537634,0.07096774193548387,0.05053763440860215,0.024731182795698924,0.04408602150537634,0.09462365591397849,0.053763440860215055,0.023655913978494623,0.02043010752688172,0.05913978494623656,0.11182795698924732,0.046236559139784944,0.005376344086021506,0.024731182795698924,0.06451612903225806
sp|Q6CVG9|ATG11_KLULA,0.04206500956022945,0.03537284894837476,0.06500956022944551,0.06405353728489484,0.0057361376673040155,0.06405353728489484,0.07839388145315487,0.0248565965583174,0.016252390057361378,0.05640535372848948,0.124282982791587,0.0869980879541109,0.021032504780114723,0.04684512428298279,0.02581261950286807,0.10516252390057361,0.044933078393881457,0.009560229445506692,0.03154875717017208,0.05162523900573614
sp|Q75CI5|ATG10_ASHGO,0.1,0.08235294117647059,0.029411764705882353,0.07647058823529412,0.01764705882352941,0.047058823529411764,0.047058823529411764,0.029411764705882353,0.01764705882352941,0.0058823529411764705,0.14705882352941177,0.01764705882352941,0.011764705882352941,0.03529411764705882,0.07058823529411765,0.058823529411764705,0.041176470588235294,0.041176470588235294,0.047058823529411764,0.07647058823529412
sp|I1S4N7|BECN1_GIBZE,0.08213552361396304,0.07597535934291581,0.043121149897330596,0.07186858316221766,0.01642710472279261,0.03696098562628337,0.06981519507186858,0.04722792607802875,0.02053388090349076,0.030800821355236138,0.1026694045174538,0.061601642710472276,0.026694045174537988,0.028747433264887063,0.061601642710472276,0.1026694045174538,0.04722792607802875,0.008213552361396304,0.02053388090349076,0.045174537987679675
sp|Q55CC5|BECNA_DICDI,0.017543859649122806,0.02046783625730994,0.2536549707602339,0.03874269005847953,0.005847953216374269,0.043859649122807015,0.04824561403508772,0.023391812865497075,0.013888888888888888,0.08625730994152046,0.08406432748538012,0.04532163742690058,0.012426900584795321,0.03728070175438596,0.03435672514619883,0.1023391812865497,0.06286549707602339,0.005116959064327485,0.03289473684210526,0.031432748538011694
sp|O93922|ATG7_PICPA,0.05045871559633028,0.035168195718654434,0.06116207951070336,0.06269113149847094,0.016819571865443424,0.04281345565749235,0.06269113149847094,0.047400611620795105,0.01834862385321101,0.053516819571865444,0.12079510703363915,0.06880733944954129,0.013761467889908258,0.06422018348623854,0.0382262996941896,0.08256880733944955,0.05963302752293578,0.012232415902140673,0.03058103975535168,0.0581039755351682
sp|Q9GJW7|GBRAP_BOVIN,0.05128205128205128,0.06837606837606838,0.017094017094017096,0.05982905982905983,0.0,0.02564102564102564,0.09401709401709402,0.042735042735042736,0.03418803418803419,0.05982905982905983,0.07692307692307693,0.10256410256410256,0.017094017094017096,0.07692307692307693,0.05982905982905983,0.042735042735042736,0.02564102564102564,0.0,0.06837606837606838,0.07692307692307693
sp|Q2UMW6|ATG12_ASPOR,0.09090909090909091,0.045454545454545456,0.03409090909090909,0.07954545454545454,0.017045454545454544,0.045454545454545456,0.028409090909090908,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.07386363636363637,0.07386363636363637,0.022727272727272728,0.045454545454545456,0.07954545454545454,0.13068181818181818,0.045454545454545456,0.005681818181818182,0.011363636363636364,0.07954545454545454
